id,stableford_score,sandy,golf_round_id,hole_id,player_id,strokes,handicap_index
1,0,0,1,19,1,7,13.9
2,1,0,1,20,1,4,13.9
3,2,0,1,21,1,5,13.9
4,2,0,1,22,1,6,13.9
5,2,0,1,23,1,5,13.9
6,1,0,1,24,1,7,13.9
7,2,0,1,25,1,4,13.9
8,2,0,1,26,1,5,13.9
9,1,0,1,27,1,6,13.9
10,1,0,1,28,1,6,13.9
11,2,0,1,29,1,4,13.9
12,0,0,1,30,1,7,13.9
13,3,0,1,31,1,5,13.9
14,2,0,1,32,1,5,13.9
15,2,0,1,33,1,5,13.9
16,2,0,1,34,1,3,13.9
17,2,0,1,35,1,5,13.9
18,1,0,1,36,1,7,13.9
19,1,0,2,37,1,7,13.9
20,2,0,2,38,1,5,13.9
21,1,0,2,39,1,5,13.9
22,2,0,2,40,1,5,13.9
23,0,0,2,41,1,7,13.9
24,0,0,2,42,1,6,13.9
25,2,0,2,43,1,5,13.9
26,2,0,2,44,1,5,13.9
27,3,0,2,45,1,4,13.9
28,0,0,2,46,1,7,13.9
29,0,0,2,47,1,8,13.9
30,1,0,2,48,1,6,13.9
31,1,0,2,49,1,4,13.9
32,1,0,2,50,1,6,13.9
33,2,0,2,51,1,5,13.9
34,0,0,2,52,1,8,13.9
35,3,0,2,53,1,3,13.9
36,0,0,2,54,1,7,13.9
37,1,0,3,37,1,7,13.9
38,1,0,3,38,1,6,13.9
39,1,0,3,39,1,5,13.9
40,2,0,3,40,1,5,13.9
41,2,0,3,41,1,5,13.9
42,2,0,3,42,1,4,13.9
43,2,0,3,43,1,5,13.9
44,2,0,3,44,1,5,13.9
45,3,0,3,45,1,4,13.9
46,0,0,3,46,1,7,13.9
47,2,0,3,47,1,6,13.9
48,0,0,3,48,1,7,13.9
49,2,0,3,49,1,3,13.9
50,0,0,3,50,1,7,13.9
51,0,0,3,51,1,7,13.9
52,0,0,3,52,1,8,13.9
53,2,0,3,53,1,4,13.9
54,0,0,3,54,1,7,13.9
55,0,0,4,55,1,8,13.9
56,0,0,4,56,1,7,13.9
57,1,0,4,57,1,5,13.9
58,2,0,4,58,1,5,13.9
59,0,0,4,59,1,8,13.9
60,2,0,4,60,1,4,13.9
61,0,0,4,61,1,7,13.9
62,2,0,4,62,1,5,13.9
63,2,0,4,63,1,5,13.9
64,2,0,4,64,1,5,13.9
65,1,0,4,65,1,7,13.9
66,2,0,4,66,1,5,13.9
67,1,0,4,67,1,4,13.9
68,2,0,4,68,1,5,13.9
69,0,0,4,69,1,7,13.9
70,0,0,4,70,1,8,13.9
71,0,0,4,71,1,5,13.9
72,0,0,4,72,1,7,13.9
73,0,0,5,19,1,7,13.9
74,2,0,5,20,1,3,13.9
75,2,0,5,21,1,5,13.9
76,2,0,5,22,1,6,13.9
77,1,0,5,23,1,6,13.9
78,3,0,5,24,1,5,13.9
79,2,0,5,25,1,4,13.9
80,2,0,5,26,1,5,13.9
81,1,0,5,27,1,6,13.9
82,1,0,5,28,1,6,13.9
83,1,0,5,29,1,5,13.9
84,1,0,5,30,1,6,13.9
85,0,0,5,31,1,8,13.9
86,0,0,5,32,1,7,13.9
87,2,0,5,33,1,5,13.9
88,0,0,5,34,1,5,13.9
89,2,0,5,35,1,5,13.9
90,2,0,5,36,1,6,13.9
91,1,0,1,19,2,6,7.4
92,2,0,1,20,2,3,7.4
93,2,0,1,21,2,4,7.4
94,3,0,1,22,2,5,7.4
95,0,0,1,23,2,7,7.4
96,2,0,1,24,2,6,7.4
97,2,0,1,25,2,3,7.4
98,2,0,1,26,2,5,7.4
99,2,0,1,27,2,4,7.4
100,2,0,1,28,2,5,7.4
101,2,0,1,29,2,3,7.4
102,3,0,1,30,2,4,7.4
103,3,0,1,31,2,5,7.4
104,0,0,1,32,2,6,7.4
105,1,0,1,33,2,5,7.4
106,4,0,1,34,2,2,7.4
107,3,0,1,35,2,4,7.4
108,3,0,1,36,2,4,7.4
109,1,0,2,37,2,6,7.4
110,3,0,2,38,2,4,7.4
111,2,0,2,39,2,3,7.4
112,0,0,2,40,2,7,7.4
113,1,0,2,41,2,6,7.4
114,2,0,2,42,2,3,7.4
115,3,0,2,43,2,4,7.4
116,3,0,2,44,2,4,7.4
117,1,0,2,45,2,5,7.4
118,2,0,2,46,2,5,7.4
119,2,0,2,47,2,5,7.4
120,2,0,2,48,2,5,7.4
121,2,0,2,49,2,3,7.4
122,3,0,2,50,2,4,7.4
123,3,0,2,51,2,4,7.4
124,2,0,2,52,2,5,7.4
125,1,0,2,53,2,4,7.4
126,1,0,2,54,2,5,7.4
127,1,0,3,37,2,6,7.4
128,3,0,3,38,2,4,7.4
129,2,0,3,39,2,3,7.4
130,3,0,3,40,2,4,7.4
131,2,0,3,41,2,5,7.4
132,2,0,3,42,2,3,7.4
133,3,0,3,43,2,4,7.4
134,0,0,3,44,2,7,7.4
135,2,0,3,45,2,4,7.4
136,2,0,3,46,2,5,7.4
137,2,0,3,47,2,5,7.4
138,3,0,3,48,2,4,7.4
139,2,0,3,49,2,3,7.4
140,1,0,3,50,2,6,7.4
141,2,0,3,51,2,5,7.4
142,0,0,3,52,2,7,7.4
143,2,0,3,53,2,3,7.4
144,2,0,3,54,2,4,7.4
145,2,0,4,55,2,5,7.4
146,2,0,4,56,2,5,7.4
147,1,0,4,57,2,4,7.4
148,3,0,4,58,2,4,7.4
149,3,0,4,59,2,4,7.4
150,2,0,4,60,2,3,7.4
151,3,0,4,61,2,4,7.4
152,3,0,4,62,2,4,7.4
153,1,0,4,63,2,5,7.4
154,3,0,4,64,2,4,7.4
155,1,0,4,65,2,6,7.4
156,4,0,4,66,2,3,7.4
157,2,0,4,67,2,3,7.4
158,1,0,4,68,2,6,7.4
159,1,0,4,69,2,6,7.4
160,2,0,4,70,2,5,7.4
161,2,0,4,71,2,3,7.4
162,1,0,4,72,2,5,7.4
163,2,0,5,19,2,5,7.4
164,2,0,5,20,2,3,7.4
165,3,0,5,21,2,3,7.4
166,3,0,5,22,2,5,7.4
167,1,0,5,23,2,5,7.4
168,2,0,5,24,2,6,7.4
169,1,0,5,25,2,4,7.4
170,3,0,5,26,2,4,7.4
171,1,0,5,27,2,5,7.4
172,1,0,5,28,2,6,7.4
173,2,0,5,29,2,3,7.4
174,1,0,5,30,2,6,7.4
175,0,0,5,31,2,8,7.4
176,1,0,5,32,2,5,7.4
177,2,0,5,33,2,4,7.4
178,2,0,5,34,2,3,7.4
179,0,0,5,35,2,7,7.4
180,1,0,5,36,2,6,7.4
181,0,0,1,19,3,8,22.0
182,2,0,1,20,3,4,22.0
183,1,0,1,21,3,6,22.0
184,0,0,1,22,3,10,22.0
185,0,0,1,23,3,7,22.0
186,2,0,1,24,3,7,22.0
187,3,0,1,25,3,3,22.0
188,2,0,1,26,3,6,22.0
189,2,0,1,27,3,5,22.0
190,1,0,1,28,3,6,22.0
191,4,0,1,29,3,2,22.0
192,1,0,1,30,3,7,22.0
193,2,0,1,31,3,7,22.0
194,2,0,1,32,3,5,22.0
195,1,0,1,33,3,6,22.0
196,3,0,1,34,3,3,22.0
197,1,0,1,35,3,7,22.0
198,0,0,1,36,3,8,22.0
199,0,0,2,37,3,8,22.0
200,1,0,2,38,3,7,22.0
201,0,0,2,39,3,7,22.0
202,0,0,2,40,3,8,22.0
203,1,0,2,41,3,7,22.0
204,2,0,2,42,3,4,22.0
205,1,0,2,43,3,7,22.0
206,0,0,2,44,3,9,22.0
207,0,0,2,45,3,7,22.0
208,3,0,2,46,3,5,22.0
209,3,0,2,47,3,5,22.0
210,0,0,2,48,3,8,22.0
211,2,0,2,49,3,4,22.0
212,4,0,2,50,3,4,22.0
213,2,0,2,51,3,6,22.0
214,0,0,2,52,3,8,22.0
215,2,0,2,53,3,4,22.0
216,1,0,2,54,3,6,22.0
217,0,0,3,37,3,8,22.0
218,1,0,3,38,3,7,22.0
219,3,0,3,39,3,3,22.0
220,2,0,3,40,3,6,22.0
221,2,0,3,41,3,6,22.0
222,3,0,3,42,3,3,22.0
223,2,0,3,43,3,6,22.0
224,3,0,3,44,3,5,22.0
225,2,0,3,45,3,5,22.0
226,2,0,3,46,3,6,22.0
227,1,0,3,47,3,7,22.0
228,0,0,3,48,3,7,22.0
229,3,0,3,49,3,3,22.0
230,4,0,3,50,3,4,22.0
231,1,0,3,51,3,7,22.0
232,3,0,3,52,3,5,22.0
233,2,0,3,53,3,4,22.0
234,1,0,3,54,3,6,22.0
235,0,0,4,55,3,8,22.0
236,3,0,4,56,3,4,22.0
237,0,0,4,57,3,6,22.0
238,3,0,4,58,3,5,22.0
239,0,0,4,59,3,8,22.0
240,1,0,4,60,3,5,22.0
241,1,0,4,61,3,7,22.0
242,1,0,4,62,3,7,22.0
243,0,0,4,63,3,7,22.0
244,1,0,4,64,3,7,22.0
245,3,0,4,65,3,5,22.0
246,3,0,4,66,3,4,22.0
247,0,0,4,67,3,6,22.0
248,2,0,4,68,3,6,22.0
249,3,0,4,69,3,5,22.0
250,0,0,4,70,3,8,22.0
251,1,0,4,71,3,5,22.0
252,1,0,4,72,3,6,22.0
253,1,0,5,19,3,7,22.0
254,0,0,5,20,3,6,22.0
255,2,0,5,21,3,5,22.0
256,1,0,5,22,3,8,22.0
257,1,0,5,23,3,6,22.0
258,5,0,5,24,3,4,22.0
259,3,0,5,25,3,3,22.0
260,4,0,5,26,3,4,22.0
261,3,0,5,27,3,4,22.0
262,2,0,5,28,3,5,22.0
263,2,0,5,29,3,4,22.0
264,1,0,5,30,3,7,22.0
265,2,0,5,31,3,7,22.0
266,0,0,5,32,3,7,22.0
267,0,0,5,33,3,7,22.0
268,2,0,5,34,3,4,22.0
269,4,0,5,35,3,4,22.0
270,0,0,5,36,3,9,22.0
271,2,0,1,19,4,5,16.0
272,2,0,1,20,4,4,16.0
273,2,0,1,21,4,5,16.0
274,0,0,1,22,4,9,16.0
275,2,0,1,23,4,5,16.0
276,3,0,1,24,4,5,16.0
277,2,0,1,25,4,4,16.0
278,0,0,1,26,4,7,16.0
279,0,0,1,27,4,7,16.0
280,1,0,1,28,4,6,16.0
281,4,0,1,29,4,2,16.0
282,0,0,1,30,4,7,16.0
283,0,0,1,31,4,8,16.0
284,0,0,1,32,4,7,16.0
285,3,0,1,33,4,4,16.0
286,3,0,1,34,4,3,16.0
287,0,0,1,35,4,7,16.0
288,4,0,1,36,4,4,16.0
289,0,0,2,37,4,8,16.0
290,2,0,2,38,4,5,16.0
291,2,0,2,39,4,4,16.0
292,1,0,2,40,4,6,16.0
293,2,0,2,41,4,6,16.0
294,2,0,2,42,4,4,16.0
295,2,0,2,43,4,5,16.0
296,2,0,2,44,4,5,16.0
297,2,0,2,45,4,5,16.0
298,0,0,2,46,4,7,16.0
299,1,0,2,47,4,7,16.0
300,1,0,2,48,4,6,16.0
301,2,0,2,49,4,4,16.0
302,2,0,2,50,4,5,16.0
303,0,0,2,51,4,8,16.0
304,4,0,2,52,4,4,16.0
305,2,0,2,53,4,4,16.0
306,2,0,2,54,4,5,16.0
307,0,0,3,37,4,8,16.0
308,1,0,3,38,4,6,16.0
309,2,0,3,39,4,4,16.0
310,3,0,3,40,4,4,16.0
311,3,0,3,41,4,5,16.0
312,1,0,3,42,4,5,16.0
313,2,0,3,43,4,5,16.0
314,2,0,3,44,4,5,16.0
315,1,0,3,45,4,6,16.0
316,3,0,3,46,4,4,16.0
317,2,0,3,47,4,6,16.0
318,1,0,3,48,4,6,16.0
319,4,0,3,49,4,2,16.0
320,3,0,3,50,4,4,16.0
321,0,0,3,51,4,7,16.0
322,0,0,3,52,4,8,16.0
323,4,0,3,53,4,2,16.0
324,0,0,3,54,4,7,16.0
325,1,0,4,55,4,7,16.0
326,3,0,4,56,4,4,16.0
327,3,0,4,57,4,3,16.0
328,0,0,4,58,4,7,16.0
329,0,0,4,59,4,8,16.0
330,1,0,4,60,4,5,16.0
331,3,0,4,61,4,4,16.0
332,1,0,4,62,4,6,16.0
333,1,0,4,63,4,6,16.0
334,3,0,4,64,4,4,16.0
335,3,0,4,65,4,5,16.0
336,0,0,4,66,4,7,16.0
337,1,0,4,67,4,4,16.0
338,2,0,4,68,4,5,16.0
339,1,0,4,69,4,6,16.0
340,2,0,4,70,4,6,16.0
341,2,0,4,71,4,4,16.0
342,0,0,4,72,4,7,16.0
343,2,0,5,19,4,5,16.0
344,2,0,5,20,4,4,16.0
345,1,0,5,21,4,6,16.0
346,2,0,5,22,4,6,16.0
347,0,0,5,23,4,7,16.0
348,3,0,5,24,4,5,16.0
349,3,0,5,25,4,3,16.0
350,2,0,5,26,4,5,16.0
351,1,0,5,27,4,6,16.0
352,2,0,5,28,4,5,16.0
353,0,0,5,29,4,6,16.0
354,1,0,5,30,4,6,16.0
355,0,0,5,31,4,8,16.0
356,2,0,5,32,4,5,16.0
357,2,0,5,33,4,5,16.0
358,2,0,5,34,4,4,16.0
359,2,0,5,35,4,5,16.0
360,3,0,5,36,4,5,16.0
361,3,0,6,19,1,4,17.2
362,1,0,6,20,1,5,17.2
363,4,0,6,21,1,3,17.2
364,0,0,6,22,1,8,17.2
365,2,0,6,23,1,5,17.2
366,3,0,6,24,1,5,17.2
367,0,0,6,25,1,6,17.2
368,4,0,6,26,1,4,17.2
369,2,0,6,27,1,5,17.2
370,2,0,6,28,1,5,17.2
371,3,0,6,29,1,3,17.2
372,0,0,6,30,1,7,17.2
373,3,0,6,31,1,5,17.2
374,1,0,6,32,1,6,17.2
375,2,0,6,33,1,5,17.2
376,3,0,6,34,1,3,17.2
377,3,0,6,35,1,4,17.2
378,0,0,6,36,1,8,17.2
379,3,0,7,37,1,5,17.2
380,0,0,7,38,1,7,17.2
381,0,0,7,39,1,6,17.2
382,1,0,7,40,1,6,17.2
383,0,0,7,41,1,8,17.2
384,3,0,7,42,1,3,17.2
385,3,0,7,43,1,4,17.2
386,3,0,7,44,1,5,17.2
387,1,0,7,45,1,6,17.2
388,1,0,7,46,1,6,17.2
389,2,0,7,47,1,6,17.2
390,1,0,7,48,1,6,17.2
391,2,0,7,49,1,4,17.2
392,3,0,7,50,1,4,17.2
393,0,0,7,51,1,7,17.2
394,2,0,7,52,1,6,17.2
395,2,0,7,53,1,4,17.2
396,1,0,7,54,1,6,17.2
397,1,0,8,19,1,6,17.2
398,0,0,8,20,1,6,17.2
399,2,0,8,21,1,5,17.2
400,2,0,8,22,1,6,17.2
401,3,0,8,23,1,4,17.2
402,2,0,8,24,1,6,17.2
403,3,0,8,25,1,3,17.2
404,1,0,8,26,1,7,17.2
405,3,0,8,27,1,4,17.2
406,1,0,8,28,1,6,17.2
407,4,0,8,29,1,2,17.2
408,1,0,8,30,1,6,17.2
409,1,0,8,31,1,7,17.2
410,0,0,8,32,1,7,17.2
411,3,0,8,33,1,4,17.2
412,1,0,8,34,1,5,17.2
413,3,0,8,35,1,4,17.2
414,2,0,8,36,1,6,17.2
415,3,0,9,55,1,5,17.2
416,3,0,9,56,1,4,17.2
417,1,0,9,57,1,5,17.2
418,2,0,9,58,1,5,17.2
419,2,0,9,59,1,6,17.2
420,3,0,9,60,1,3,17.2
421,2,0,9,61,1,5,17.2
422,3,0,9,62,1,5,17.2
423,3,0,9,63,1,4,17.2
424,0,0,9,64,1,7,17.2
425,3,0,9,65,1,5,17.2
426,2,0,9,66,1,5,17.2
427,3,0,9,67,1,3,17.2
428,0,0,9,68,1,7,17.2
429,2,0,9,69,1,5,17.2
430,3,0,9,70,1,5,17.2
431,2,0,9,71,1,4,17.2
432,2,0,9,72,1,5,17.2
433,3,0,10,19,1,4,17.2
434,1,0,10,20,1,5,17.2
435,2,0,10,21,1,5,17.2
436,0,0,10,22,1,8,17.2
437,1,0,10,23,1,6,17.2
438,1,0,10,24,1,7,17.2
439,2,0,10,25,1,4,17.2
440,4,0,10,26,1,4,17.2
441,1,0,10,27,1,6,17.2
442,2,0,10,28,1,5,17.2
443,3,0,10,29,1,3,17.2
444,3,0,10,30,1,4,17.2
445,2,0,10,31,1,6,17.2
446,0,0,10,32,1,7,17.2
447,5,0,10,33,1,2,17.2
448,0,0,10,34,1,6,17.2
449,2,0,10,35,1,5,17.2
450,0,0,10,36,1,8,17.2
451,1,0,6,19,2,5,5.3
452,2,0,6,20,2,3,5.3
453,2,0,6,21,2,4,5.3
454,2,0,6,22,2,6,5.3
455,3,0,6,23,2,3,5.3
456,3,0,6,24,2,5,5.3
457,2,0,6,25,2,3,5.3
458,2,0,6,26,2,5,5.3
459,2,0,6,27,2,4,5.3
460,1,0,6,28,2,5,5.3
461,2,0,6,29,2,3,5.3
462,2,0,6,30,2,5,5.3
463,3,0,6,31,2,5,5.3
464,2,0,6,32,2,4,5.3
465,3,0,6,33,2,3,5.3
466,2,0,6,34,2,3,5.3
467,3,0,6,35,2,4,5.3
468,1,0,6,36,2,6,5.3
469,2,0,7,37,2,5,5.3
470,0,0,7,38,2,7,5.3
471,1,0,7,39,2,4,5.3
472,0,0,7,40,2,7,5.3
473,2,0,7,41,2,5,5.3
474,1,0,7,42,2,4,5.3
475,3,0,7,43,2,4,5.3
476,1,0,7,44,2,6,5.3
477,2,0,7,45,2,4,5.3
478,2,0,7,46,2,5,5.3
479,2,0,7,47,2,5,5.3
480,0,0,7,48,2,6,5.3
481,1,0,7,49,2,4,5.3
482,0,0,7,50,2,7,5.3
483,3,0,7,51,2,4,5.3
484,2,0,7,52,2,5,5.3
485,2,0,7,53,2,3,5.3
486,1,0,7,54,2,5,5.3
487,0,0,8,19,2,6,5.3
488,0,0,8,20,2,6,5.3
489,3,0,8,21,2,3,5.3
490,1,0,8,22,2,7,5.3
491,1,0,8,23,2,5,5.3
492,1,0,8,24,2,7,5.3
493,2,0,8,25,2,3,5.3
494,1,0,8,26,2,6,5.3
495,2,0,8,27,2,4,5.3
496,0,0,8,28,2,7,5.3
497,2,0,8,29,2,3,5.3
498,1,0,8,30,2,6,5.3
499,2,0,8,31,2,6,5.3
500,0,0,8,32,2,6,5.3
501,2,0,8,33,2,4,5.3
502,2,0,8,34,2,3,5.3
503,3,0,8,35,2,4,5.3
504,2,0,8,36,2,5,5.3
505,2,0,9,55,2,5,5.3
506,1,0,9,56,2,5,5.3
507,2,0,9,57,2,3,5.3
508,3,0,9,58,2,4,5.3
509,4,0,9,59,2,3,5.3
510,0,0,9,60,2,5,5.3
511,3,0,9,61,2,4,5.3
512,3,0,9,62,2,4,5.3
513,3,0,9,63,2,3,5.3
514,2,0,9,64,2,5,5.3
515,2,0,9,65,2,5,5.3
516,1,0,9,66,2,5,5.3
517,2,0,9,67,2,3,5.3
518,3,0,9,68,2,4,5.3
519,4,0,9,69,2,3,5.3
520,2,0,9,70,2,5,5.3
521,2,0,9,71,2,3,5.3
522,2,0,9,72,2,4,5.3
523,1,0,10,19,2,5,5.3
524,0,0,10,20,2,5,5.3
525,3,0,10,21,2,3,5.3
526,0,0,10,22,2,8,5.3
527,0,0,10,23,2,6,5.3
528,3,0,10,24,2,5,5.3
529,1,0,10,25,2,4,5.3
530,1,0,10,26,2,6,5.3
531,1,0,10,27,2,5,5.3
532,1,0,10,28,2,5,5.3
533,1,0,10,29,2,4,5.3
534,1,0,10,30,2,6,5.3
535,3,0,10,31,2,5,5.3
536,2,0,10,32,2,4,5.3
537,1,0,10,33,2,5,5.3
538,2,0,10,34,2,3,5.3
539,2,0,10,35,2,5,5.3
540,3,0,10,36,2,4,5.3
541,1,0,6,19,3,7,22.2
542,0,0,6,20,3,7,22.2
543,0,0,6,21,3,8,22.2
544,1,0,6,22,3,8,22.2
545,0,0,6,23,3,7,22.2
546,3,0,6,24,3,6,22.2
547,2,0,6,25,3,4,22.2
548,3,0,6,26,3,5,22.2
549,3,0,6,27,3,4,22.2
550,3,0,6,28,3,4,22.2
551,3,0,6,29,3,3,22.2
552,3,0,6,30,3,5,22.2
553,0,0,6,31,3,9,22.2
554,2,0,6,32,3,5,22.2
555,1,0,6,33,3,6,22.2
556,2,0,6,34,3,4,22.2
557,3,0,6,35,3,5,22.2
558,0,0,6,36,3,9,22.2
559,2,0,7,37,3,6,22.2
560,3,0,7,38,3,5,22.2
561,0,0,7,39,3,6,22.2
562,2,0,7,40,3,6,22.2
563,2,0,7,41,3,6,22.2
564,2,0,7,42,3,4,22.2
565,4,0,7,43,3,4,22.2
566,1,0,7,44,3,7,22.2
567,0,0,7,45,3,7,22.2
568,1,0,7,46,3,7,22.2
569,2,0,7,47,3,6,22.2
570,2,0,7,48,3,5,22.2
571,1,0,7,49,3,5,22.2
572,0,0,7,50,3,8,22.2
573,0,0,7,51,3,8,22.2
574,2,0,7,52,3,6,22.2
575,2,0,7,53,3,4,22.2
576,0,0,7,54,3,7,22.2
577,0,0,8,19,3,8,22.2
578,3,0,8,20,3,3,22.2
579,2,0,8,21,3,5,22.2
580,2,0,8,22,3,7,22.2
581,3,0,8,23,3,4,22.2
582,4,0,8,24,3,5,22.2
583,3,0,8,25,3,3,22.2
584,4,0,8,26,3,4,22.2
585,3,0,8,27,3,4,22.2
586,2,0,8,28,3,5,22.2
587,0,0,8,29,3,6,22.2
588,3,0,8,30,3,5,22.2
589,1,0,8,31,3,8,22.2
590,1,0,8,32,3,6,22.2
591,0,0,8,33,3,8,22.2
592,2,0,8,34,3,4,22.2
593,0,0,8,35,3,8,22.2
594,0,0,8,36,3,9,22.2
595,4,0,9,55,3,4,22.2
596,3,0,9,56,3,4,22.2
597,1,0,9,57,3,5,22.2
598,3,0,9,58,3,5,22.2
599,1,0,9,59,3,7,22.2
600,3,0,9,60,3,3,22.2
601,3,0,9,61,3,5,22.2
602,3,0,9,62,3,5,22.2
603,2,0,9,63,3,5,22.2
604,2,0,9,64,3,6,22.2
605,3,0,9,65,3,5,22.2
606,2,0,9,66,3,5,22.2
607,4,0,9,67,3,2,22.2
608,1,0,9,68,3,7,22.2
